21        	1.0                 	123.203715          	123.203715          	1.0                 	0.004155613603007116	0.00209628651883828 
43        	1.0                 	349.522089          	384.562865          	0.9088815400831799  	0.008619976788893393	0.00534416891088336 
65        	1.0                 	515.510075          	550.550851          	0.9363532434172916  	0.011294385140827064	0.007710012399859588
86        	1.0                 	691.3987070000001   	737.216469          	0.9378503276491509  	0.01495714009462071 	0.009527669096935112
108       	1.0                 	933.947907          	1025.838266         	0.9104241262530559  	0.019427312730531623	0.011609864330523596
130       	1.0                 	1052.974958         	1144.865317         	0.9197369702483528  	0.02402324231453669 	0.013219017520688969
152       	1.0                 	1163.537582         	1297.829126         	0.8965260207914303  	0.028379886833631334	0.015104604039645456
173       	1.0                 	1668.5027209999998  	2170.411052         	0.7687496428211147  	0.03462263747767025 	0.02026198318342132 
195       	1.0                 	1823.0281019999998  	2333.564479         	0.7812203684130554  	0.04080483878679463 	0.024489603684720713
217       	1.0                 	1988.8526169999998  	2499.388994         	0.7957355264724351  	0.0475764264405061  	0.028120084438224197
260       	0.9166666666666666  	2253.2420709999997  	2880.140278         	0.7823376132792653  	0.04994038803396545 	0.02914669465238623 
282       	0.9230769230769231  	2425.0668589999996  	3051.9650659999998  	0.7945919453718936  	0.05669011318125154 	0.032423606457243064
304       	0.9285714285714286  	2538.4898239999998  	3165.388031         	0.8019521774706552  	0.06292292635762202 	0.03548111028202053 
369       	0.8235294117647058  	2672.7116149999997  	3299.609822         	0.8100083825608153  	0.06068749269481031 	0.033744791611019724
391       	0.8333333333333334  	3220.2361419999997  	3982.209303         	0.8086556725117469  	0.06772317704218435 	0.03750554325109635 
413       	0.8421052631578947  	3272.4205049999996  	4034.393666         	0.8111306867692271  	0.07432460969420475 	0.040872831932500416
434       	0.85                	3394.2780339999995  	4156.251195         	0.8166681643504465  	0.08091000273648079 	0.0439584826604203  
456       	0.8571428571428571  	3876.2530299999994  	4862.987035         	0.7970930216555676  	0.08857338162569928 	0.047546318849774505
478       	0.8636363636363636  	3985.6675249999994  	4972.40153          	0.8015578591055577  	0.096112088728924   	0.05086173956135079 
500       	0.8695652173913043  	4081.2213009999996  	5112.1874           	0.7983317084581054  	0.10291558858249282 	0.05389853779135465 
521       	0.875               	4177.146172         	5208.112271         	0.8020461070433018  	0.10961541176925253 	0.05669296027366214 
543       	0.88                	4359.157703         	5390.123802         	0.8087305344234466  	0.11631738231371544 	0.05942971667920678 
565       	0.8846153846153846  	4778.743498         	6002.513246         	0.7961237738516437  	0.12354163880065487 	0.06260335262676321 
586       	0.8888888888888888  	5081.799            	6408.912274         	0.7929269090819201  	0.13090196216676034 	0.06604777437894195 
